borough,year,11201,11203,11204,11205,11206,11207,11208,11209,11210,11211,11212,11213,11214,11215,11216,11217,11218,11219,11220,11221,11222,11223,11224,11225,11226,11228,11229,11230,11231,11232,11233,11234,11235,11236,11237,11238,11239,11241,11242,11243,11249,11252,11256,11240,10451,10452,10453,10454,10455,10456,10457,10458,10459,10460,10461,10462,10463,10464,10465,10466,10467,10468,10469,10470,10471,10472,10473,10474,10475,11691,11692,11693,11694,11697,11351,11354,11355,11356,11357,11358,11359,11360,11361,11362,11363,11364,11365,11366,11367,11368,11369,11370,11371,11372,11373,11374,11375,11377,11378,11379,11385,11411,11413,11414,11415,11416,11417,11418,11419,11420,11421,11422,11423,11426,11427,11428,11429,11430,11432,11433,11434,11435,11436,11101,11102,11103,11104,11106,11109,10001,10002,10003,10005,10006,10007,10009,10010,10012,10013,10014,10016,10017,10018,10019,10020,10021,10022,10023,10024,10025,10027,10028,10029,10030,10031,10032,10033,10034,10035,10036,10037,10038,10039,10040,10041,10055,10103,10104,10105,10106,10107,10110,10111,10112,10118,10119,10120,10121,10122,10123,10128,10151,10152,10153,10154,10155,10158,10162,10165,10166,10167,10168,10169,10170,10171,10172,10173,10174,10175,10176,10177,10178,10270,10271,10278,10279,10280,10281,10282,10048,10200,10301,10302,10303,10304,10305,10306,10307,10308,10309,10310,10311,10312,10314
BRONX,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377835.81,1590551.7,3276456.3,2254768.12,1318243.02,1297169.7,1002574.69,1399322.99,1115932.15,769570.73,573052.54,728875.17,530962.96,379470.74,555539.48,533741.37,1034944.19,1794666.42,638806.99,446763.04,518846.49,561466.5,603889.44,1294951.0,596977.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRONX,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241225.4,2127037.24,2371710.94,1126103.96,1413081.89,1751449.52,1144559.47,2718691.29,1610055.43,1195996.72,545063.14,593758.17,564197.97,448932.29,410910.86,567980.79,836610.78,1260830.66,401565.3,391653.21,507675.98,817309.34,647271.86,1212137.67,1105333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRONX,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061126.82,2142755.1,1671232.83,1926877.88,2527667.7,1904395.39,2210661.11,1951347.0,964498.71,1641813.63,804476.06,938454.95,532084.94,535222.25,476839.37,537418.35,979962.52,2475398.1,460011.27,674184.17,494603.95,595784.53,434462.41,2908729.1,278552.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRONX,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537624.82,1721748.27,2906118.55,1520042.77,1394497.23,964677.15,1764465.18,1570087.13,759270.17,1035845.62,1865808.9,560380.38,896031.9,517726.17,606011.07,640598.43,1213125.73,1722885.99,448134.68,423398.48,952220.81,851045.62,879390.85,1429894.36,520711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRONX,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271318.28,3303259.86,1503466.19,1924029.8,1297872.89,1394628.34,1390496.92,1735326.74,1616985.74,839150.85,839641.94,354566.58,681223.8,483215.67,460121.62,503348.25,1047006.99,2830159.82,458345.16,617355.34,579491.09,719828.93,1209770.59,2206852.19,2129468.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRONX,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239340.5,3057918.65,2089758.75,1663995.41,2071312.21,1349525.2,1475246.6,1529724.0,642289.44,1163292.26,543492.99,421504.6,771417.57,602780.21,727915.21,525755.58,687506.32,1189651.89,485442.32,531289.86,657317.59,753422.67,920307.81,2282819.0,1104341.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRONX,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594457.32,2842529.7,2848979.31,3504635.2,2307103.61,1227273.42,1271094.26,1969627.51,1066711.14,1301903.28,1048866.27,430552.23,636734.95,541532.28,544306.43,548262.11,880730.36,1160615.14,620565.8,623982.74,522004.76,746339.79,472767.32,1358817.58,757847.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRONX,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541543.15,3758228.28,760780.47,3329008.94,1545420.61,2416159.26,1445798.6,1695379.53,2396150.94,903096.2,861793.19,556190.69,645898.81,581642.13,551595.84,556397.53,1033915.12,1038080.78,605008.48,1363654.52,525147.52,1013247.24,1005375.47,6211315.25,522593.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517644.21,391605.69,394991.47,640423.45,580000.0,nan,477403.84,456385.4,748968.54,596714.5,613198.65,nan,509986.99,551658.94,499897.77,743934.5,415375.75,570566.64,636907.6,344052.35,646480.1,539632.79,542637.78,nan,400994.52,538973.39,383999.45,401030.89,507312.75,588274.58,573970.9,550855.63,377822.88,424237.28,438172.14,363132.12,499054.2,486360.55,474366.07,503249.43,461976.54,503425.71,442038.89,477879.17,439060.6,431250.38,488339.6,387894.83,nan,622267.41,444907.22,498716.48,419881.14,369183.03,4623461.4,647391.54,993230.43,507336.63,509564.22,351928.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662863.27,492952.9,345041.56,652597.61,nan,nan,753433.76,500377.2,738135.56,605817.56,663587.94,nan,564458.85,637965.1,530311.49,722649.06,421819.17,625120.08,983853.26,366017.1,697313.18,626100.37,615956.6,nan,533561.49,599225.89,409920.32,484053.02,681583.89,719305.04,572793.03,648426.64,439326.19,486653.31,432817.91,492932.73,564154.88,530310.4,537048.33,583719.19,519803.28,558002.9,509335.02,524207.58,490322.05,474316.4,546094.52,460325.7,44500000.0,675263.92,480027.13,549165.99,504795.12,435087.65,2633817.89,587559.28,1068767.61,831807.38,1050934.91,367428.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614780.68,469837.49,423317.46,618513.29,895000.0,nan,951798.18,542507.8,635224.61,604359.33,631208.56,nan,720960.96,629718.54,615627.23,743523.26,449316.64,631768.9,658079.53,346782.44,656120.94,872920.91,778283.88,nan,444271.49,490819.13,399955.29,488597.1,597200.53,698814.57,563055.49,633194.01,429887.4,490114.05,418392.45,322701.53,588437.29,608011.06,593708.6,593478.75,525150.78,570246.87,489837.45,510076.13,451304.49,901235.13,504998.26,475028.84,nan,778277.93,504425.98,585794.8,478516.65,432217.76,1288257.54,841036.15,1150046.76,609295.98,580575.54,418656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537029.86,517668.52,336885.03,569864.89,nan,nan,645793.13,532388.55,713285.53,542481.01,666789.41,nan,517426.61,672431.21,500880.36,1076372.45,441877.12,586813.53,608031.91,667853.45,673315.12,527371.7,563309.11,nan,446440.6,686231.51,567181.76,389073.42,566930.31,646334.89,587227.72,647158.76,413213.59,540909.83,368028.17,371800.01,538576.39,473649.77,497152.0,472149.21,469924.27,420540.86,449268.38,571307.93,459901.91,454212.89,514800.87,414317.64,nan,676006.2,423793.88,450334.3,522771.03,384569.48,1327001.17,1250882.64,963522.84,774998.91,782540.91,494034.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460854.76,484305.78,355885.87,696831.42,nan,nan,558947.19,435140.89,629915.39,475380.0,559176.85,nan,458480.92,547159.74,508178.39,727142.73,423434.88,527492.64,560454.45,322361.17,762538.52,447475.19,481690.32,nan,342567.45,602042.77,333883.2,406510.11,501255.94,590667.8,544532.22,602009.88,334421.56,379620.51,398653.73,351787.27,438618.22,400625.73,401079.6,385819.82,381317.54,364837.52,407617.44,385564.62,412760.84,407317.75,422912.14,346013.33,nan,641824.92,353889.66,389314.9,416952.66,307948.95,882268.53,593588.33,772915.79,474159.6,391409.09,702272.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349237.54,327561.86,343291.84,566095.21,nan,nan,4602131.27,511607.07,605971.78,583860.57,638963.95,nan,506469.58,667151.49,706924.79,774790.66,521668.02,585033.95,583662.32,377391.84,624812.07,442634.89,657276.65,nan,602617.11,556047.61,396333.63,486302.96,607216.9,606936.29,543103.05,572509.39,341561.33,391079.21,412301.01,645563.84,634335.12,410785.62,485416.87,371456.54,357222.91,359892.95,371631.37,467511.86,429248.51,486819.24,362144.32,337620.53,nan,580703.62,353298.15,404953.42,349828.13,285582.91,1475013.02,811706.61,804798.89,729333.8,775046.71,899597.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573717.72,416045.87,335971.72,616701.85,3000000.0,nan,549094.26,489842.36,618555.64,580510.84,655002.22,nan,480204.87,580816.93,433469.21,1747535.29,436730.23,551963.2,589246.65,340929.84,601203.31,786093.63,499504.85,nan,392270.11,473341.12,438167.37,422596.26,493710.21,651168.75,526285.39,715122.98,310832.75,348078.4,435412.7,435091.05,425751.98,416735.07,484489.54,366166.95,353388.42,364050.53,372938.95,425271.84,837339.67,383216.89,393881.86,295571.38,nan,712107.93,309228.27,415897.16,374625.2,303560.22,2607579.94,850910.52,699725.23,504378.26,641688.43,830533.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590111.02,1653270.74,355530.13,616954.15,nan,nan,568256.79,499828.01,588300.16,539424.88,658770.08,nan,434295.46,635812.22,443964.1,723855.45,432332.04,557003.08,558401.03,337902.23,574004.11,527894.14,470711.94,nan,367486.26,527788.22,390420.5,486101.91,456821.09,636607.89,552801.52,724663.08,333539.04,399316.55,363362.11,300120.57,900019.7,444719.97,425959.62,414796.02,382063.5,395579.68,389797.53,457351.44,407323.95,409355.53,395930.84,334413.31,16450000.0,887853.73,368104.59,530345.52,582912.96,280973.17,3467744.14,910700.12,950776.82,699829.63,613559.27,821334.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455148.01,570349.18,250954.45,558444.35,nan,nan,822288.71,607728.86,624374.81,602977.08,622605.76,nan,490222.51,579474.61,495969.32,1739001.84,420845.0,585963.1,596653.5,347664.81,646119.87,520247.78,465070.19,nan,607015.61,842160.02,669187.55,458500.35,701388.35,842972.67,554770.68,653427.47,393765.69,385246.92,384446.83,350395.02,456893.95,442062.19,426663.79,466385.79,375137.41,414037.29,500456.74,545217.02,429684.88,412151.08,377498.34,359154.88,nan,991572.13,371384.31,475980.84,420388.38,297660.44,2133272.76,1315239.18,1017302.06,1032869.73,960572.82,842685.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745785.94,507419.72,416567.35,589074.64,nan,nan,845465.66,605137.88,683016.29,633696.08,839808.17,nan,497306.62,742713.1,513519.26,733941.07,457583.87,675147.94,745274.24,810387.21,710023.32,615813.1,648766.4,nan,425501.12,884740.57,366283.4,481599.06,667330.97,824512.94,643091.21,812794.39,433427.42,438008.38,409961.91,387269.34,489108.54,442818.32,623211.6,452401.17,423676.31,428486.32,388346.46,626349.26,487305.02,433642.14,417308.06,395493.88,nan,967251.37,480514.21,355323.52,427703.03,526634.87,3524750.22,1938885.71,1296364.52,893221.06,1513757.27,851825.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574621.89,536448.1,442183.06,636520.78,nan,nan,1974673.45,895043.12,682890.16,573401.59,921175.02,nan,532515.98,726774.89,549291.61,731855.89,520730.76,683947.49,1382042.21,676332.24,743841.42,549078.84,711160.9,nan,508855.02,677819.15,493501.33,615698.33,759130.43,747105.53,643659.99,971686.82,387596.05,402728.42,457898.71,542000.83,510287.38,487120.55,625795.27,482731.22,458299.76,508367.27,443234.43,615364.94,422843.95,517601.68,522062.55,372401.63,nan,730751.96,497287.68,536162.84,643526.54,374759.68,4989650.05,1485048.84,1043325.45,1045204.39,1391797.77,755478.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591053.4,496825.18,494733.67,631180.51,nan,nan,1309251.17,904284.21,800229.36,643010.6,952304.03,nan,551142.03,739515.69,570141.72,790358.27,536084.58,741808.19,959609.09,439682.81,937575.28,698070.25,642553.54,nan,820377.66,1150721.63,842545.89,566693.11,839314.7,899041.92,683959.22,1025922.3,395939.44,487007.95,500533.99,557122.67,519513.05,535184.04,593716.18,536361.9,474284.75,557287.2,438907.07,532103.94,490857.2,508241.97,480518.14,446105.58,7800000.0,857680.68,404071.03,437144.54,452193.78,388223.18,5583547.13,1427029.38,1668160.46,1411545.06,917243.93,939723.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093525.79,477178.55,457136.51,704718.34,471785.71,nan,1129110.65,1021990.21,853673.92,724929.81,963616.44,nan,694125.81,880817.01,605819.29,887068.35,550360.84,781410.12,800722.01,483634.34,750499.56,986557.86,751021.82,nan,604139.14,793618.98,815650.19,551957.73,819881.46,1298199.03,773243.18,867417.47,438831.52,666326.47,431200.31,489280.16,729204.39,678684.8,728520.28,552973.32,520377.55,560346.8,472705.36,1085165.18,505059.79,497816.51,481415.08,451861.57,nan,843229.28,483729.71,492789.6,474377.75,630376.29,2103175.42,1478685.81,1417614.88,882845.74,1065043.23,767016.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667804.29,556885.55,427661.4,756977.34,461156.98,nan,1033884.17,1103690.41,939657.45,772184.89,1021480.98,nan,711343.46,890088.91,666249.27,869811.61,559474.0,849212.82,869008.82,544433.73,891409.38,701689.24,764003.13,nan,843148.64,1267717.34,666862.26,1129351.8,1153629.65,1451635.84,802153.86,979531.51,488790.52,541298.98,431749.49,602978.51,632184.93,591626.98,711406.2,652483.36,620826.33,623816.09,540347.89,674644.54,579702.16,620760.73,567041.07,489628.15,367000.0,991027.7,810839.19,552276.46,531575.7,618980.67,3256154.27,1322570.72,1266239.82,976755.83,1536119.21,900983.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEENS,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3580971.88,598607.17,479629.81,913358.36,477219.64,1077043.0,1152313.8,1121054.2,893283.41,835425.82,1092906.96,nan,663225.28,915874.22,623166.68,918830.28,611454.74,785750.46,876490.74,1806494.72,1073101.82,718046.48,1231032.05,nan,884212.26,939581.44,1362970.67,698511.28,1435110.47,1363929.9,792872.7,1601093.08,508009.64,1157027.96,499744.6,478023.92,641800.33,724836.76,658176.2,655824.64,579561.34,639738.34,568556.95,732299.04,539320.49,604237.75,646554.84,564445.66,902000.0,1111892.95,539288.64,1757808.12,1312346.56,488062.46,7004658.6,1344024.81,1502372.82,968677.0,4040304.13,840312.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
